date,company,up,down,views,stars,comments
2012-11-20,,25,5,12900,6,14
2012-11-20,,10,24,2400,2,13
2012-11-20,opera,5,1,6000,4,11
2012-11-20,,6,15,11400,38,9
2012-11-20,,6,15,11400,38,9
2012-11-20,devrainsolutions,23,19,11400,18,9
2012-11-20,dell,5,3,5100,6,8
2012-11-20,,11,23,5600,12,7
2012-11-20,,3,4,2900,5,7
2012-11-20,,3,4,2900,5,7
2012-11-20,,8,17,6000,4,7
2012-11-20,,8,17,6000,4,7
2012-11-20,,12,3,7400,23,6
2012-11-20,,12,3,7400,23,6
2012-11-20,,6,1,10800,36,5
2012-11-20,,6,1,10800,36,5
2012-11-20,,6,1,10800,36,5
2012-11-20,,9,2,10300,80,4
2012-11-20,microsoft,24,4,20400,70,3
2012-11-20,kaspersky,4,12,4400,7,3
2012-11-20,kaspersky,4,12,4400,7,3
2012-11-20,epam_systems,4,1,3100,4,3
2012-11-20,,12,3,5500,64,2
2012-11-20,,12,3,5500,64,2
2012-11-20,evernote,3,3,1300,11,0
2012-11-21,,140,32,187000,45,301
2012-11-21,,84,12,36900,36,148
2012-11-21,,84,12,36900,36,148
2012-11-21,,43,24,12300,8,126
2012-11-21,,43,24,12300,8,126
2012-11-21,,73,10,14200,134,116
2012-11-21,,90,41,81300,1012,96
2012-11-21,,90,41,81300,1012,96
2012-11-21,jugru,86,18,34200,409,80
2012-11-21,samurai,74,7,41000,172,79
2012-11-21,,40,15,81700,121,75
2012-11-21,mailru,146,15,55100,634,71
2012-11-21,mailru,146,15,55100,634,71
2012-11-21,,22,2,9800,15,67
2012-11-21,,12,9,7700,4,60
2012-11-21,,12,9,7700,4,60
2012-11-21,,123,14,86100,24,54
2012-11-21,,17,9,58500,46,47
2012-11-21,,154,4,95100,258,42
2012-11-21,croc,26,5,15100,34,42
2012-11-21,croc,26,5,15100,34,42
2012-11-21,,73,20,37300,204,41
2012-11-21,,73,20,37300,204,41
2012-11-21,planetiphone,73,26,29900,218,39
2012-11-21,,29,5,60000,494,38
2012-11-21,,29,5,60000,494,38
2012-11-21,,34,12,11300,19,30
2012-11-21,,13,22,5300,11,29
2012-11-21,,13,22,5300,11,29
2012-11-21,,13,22,5300,11,29
2012-11-21,,16,4,61700,202,26
2012-11-21,,27,27,201000,67,25
2012-11-21,,48,4,21200,96,18
2012-11-21,,48,4,21200,96,18
2012-11-21,,9,1,8900,19,18
2012-11-21,,25,4,10000,102,14
2012-11-21,,25,4,10000,102,14
2012-11-21,,12,0,2500,46,14
2012-11-21,,3,1,5900,15,14
2012-11-21,nevosoft,8,7,12600,31,13
2012-11-21,nevosoft,8,7,12600,31,13
2012-11-21,,36,2,22700,274,12
2012-11-21,,8,7,28300,127,12
2012-11-21,,5,35,6500,7,11
2012-11-21,,13,10,7600,18,9
2012-11-21,,24,3,27800,173,8
2012-11-21,,24,3,27800,173,8
2012-11-21,,8,2,8500,32,8
2012-11-21,,8,2,8500,32,8
2012-11-21,,4,3,5100,6,8
2012-11-21,alawar,10,0,25200,152,6
2012-11-21,,11,0,13900,62,6
2012-11-21,,11,0,13900,62,6
2012-11-21,,12,2,3300,34,3
2012-11-21,,12,2,3300,34,3
2012-11-21,,12,2,3300,34,3
2012-11-21,2can,6,3,8300,26,1
2012-11-21,,2,1,1500,0,0
2012-11-22,,301,2,155000,493,263
2012-11-22,,84,1,75000,294,120
2012-11-22,,84,1,75000,294,120
2012-11-22,,90,8,118000,88,98
2012-11-22,,96,18,36800,75,97
2012-11-22,,137,4,58600,164,66
2012-11-22,,62,1,45100,54,65
2012-11-22,,62,1,45100,54,65
2012-11-22,,10,13,4600,2,57
2012-11-22,,79,8,15900,17,34
2012-11-22,,47,7,67000,275,32
2012-11-22,,5,15,2000,7,30
2012-11-22,,16,11,4900,14,29
2012-11-22,infobox,16,19,10300,17,28
2012-11-22,infobox,16,19,10300,17,28
2012-11-22,,27,15,33400,197,27
2012-11-22,,23,13,16700,17,23
2012-11-22,,23,13,16700,17,23
2012-11-22,,23,13,16700,17,23
2012-11-22,nevosoft,17,14,21200,17,19
2012-11-22,nevosoft,17,14,21200,17,19
2012-11-22,,9,10,33300,31,18
2012-11-22,,32,8,10700,30,18
2012-11-22,,32,8,10700,30,18
2012-11-22,,49,5,27200,616,17
2012-11-22,,49,5,27200,616,17
2012-11-22,,49,5,27200,616,17
2012-11-22,beeline,25,7,23800,72,16
2012-11-22,muk,7,2,6400,25,16
2012-11-22,,26,7,16400,197,14
2012-11-22,,26,7,16400,197,14
2012-11-22,,33,0,18200,133,13
2012-11-22,,13,3,5600,14,11
2012-11-22,,2,2,5400,14,11
2012-11-22,,20,19,4100,3,11
2012-11-22,yandex,23,4,6500,42,10
2012-11-22,yandex,23,4,6500,42,10
2012-11-22,,10,4,5200,12,10
2012-11-22,,32,7,8300,8,9
2012-11-22,,17,3,9500,79,8
2012-11-22,,17,3,9500,79,8
2012-11-22,,6,7,15400,35,7
2012-11-22,towave,15,23,3500,10,6
2012-11-22,,6,0,13300,48,4
2012-11-22,,6,0,13300,48,4
2012-11-22,,6,0,13300,48,4
2012-11-22,epam_systems,2,2,1200,1,4
2012-11-22,,5,0,8500,25,1
2012-11-22,microsoft,10,12,658,0,1
2012-11-22,microsoft,10,12,658,0,1
2012-11-22,,5,2,8800,50,0
2012-11-22,,5,2,8800,50,0
2012-11-22,,5,2,8800,50,0
2012-11-22,microsoft,11,16,1700,8,0
2012-11-22,microsoft,11,16,1700,8,0
2012-11-22,epam_systems,0,2,1000,2,0
2012-11-23,,137,14,121000,48,284
